invoice_id,contract_id,account_id,invoice_date,period_month,amount
INV000446,C0046,A0363,2026-05-01,2026-05-01,17309.5
INV000447,C0047,A0276,2024-11-01,2024-11-01,656.58
INV000448,C0047,A0276,2024-12-01,2024-12-01,656.58
INV000449,C0047,A0276,2025-01-01,2025-01-01,656.58
INV000450,C0047,A0276,2025-02-01,2025-02-01,656.58
INV000451,C0047,A0276,2025-03-01,2025-03-01,656.58
INV000452,C0047,A0276,2025-04-01,2025-04-01,656.58
INV000453,C0047,A0276,2025-05-01,2025-05-01,656.58
INV000454,C0047,A0276,2025-06-01,2025-06-01,656.58
INV000455,C0047,A0276,2025-07-01,2025-07-01,656.58
INV000456,C0047,A0276,2025-08-01,2025-08-01,656.58
INV000457,C0047,A0276,2025-09-01,2025-09-01,656.58
INV000458,C0047,A0276,2025-10-01,2025-10-01,656.58
INV000459,C0047,A0276,2025-11-01,2025-11-01,656.58
INV000460,C0048,A0270,2026-02-01,2026-02-01,1309.42
INV000461,C0048,A0270,2026-03-01,2026-03-01,1309.42
INV000462,C0048,A0270,2026-04-01,2026-04-01,1309.42
INV000463,C0048,A0270,2026-05-01,2026-05-01,1309.42
INV000464,C0049,A0327,2025-11-01,2025-11-01,1557.33
INV000465,C0049,A0327,2025-12-01,2025-12-01,1557.33
INV000466,C0049,A0327,2026-01-01,2026-01-01,1557.33
INV000467,C0049,A0327,2026-02-01,2026-02-01,1557.33
INV000468,C0049,A0327,2026-03-01,2026-03-01,1557.33
INV000469,C0049,A0327,2026-04-01,2026-04-01,1557.33
INV000470,C0049,A0327,2026-05-01,2026-05-01,1557.33
INV000471,C0050,A0122,2026-01-01,2026-01-01,2365.08
INV000472,C0050,A0122,2026-02-01,2026-02-01,2365.08
INV000473,C0050,A0122,2026-03-01,2026-03-01,2365.08
INV000474,C0050,A0122,2026-04-01,2026-04-01,2365.08
INV000475,C0050,A0122,2026-05-01,2026-05-01,2365.08
INV000476,C0051,A0296,2024-12-01,2024-12-01,730.42
INV000477,C0051,A0296,2025-01-01,2025-01-01,730.42
INV000478,C0051,A0296,2025-02-01,2025-02-01,730.42
INV000479,C0051,A0296,2025-03-01,2025-03-01,730.42
INV000480,C0051,A0296,2025-04-01,2025-04-01,730.42
INV000481,C0051,A0296,2025-05-01,2025-05-01,730.42
INV000482,C0051,A0296,2025-06-01,2025-06-01,730.42
INV000483,C0051,A0296,2025-07-01,2025-07-01,730.42
INV000484,C0051,A0296,2025-08-01,2025-08-01,730.42
INV000485,C0051,A0296,2025-09-01,2025-09-01,730.42
INV000486,C0051,A0296,2025-10-01,2025-10-01,730.42
INV000487,C0051,A0296,2025-11-01,2025-11-01,730.42
INV000488,C0051,A0296,2025-12-01,2025-12-01,730.42
INV000489,C0052,A0296,2025-12-01,2025-12-01,620.85
INV000490,C0052,A0296,2026-01-01,2026-01-01,620.85
INV000491,C0052,A0296,2026-02-01,2026-02-01,620.85
INV000492,C0052,A0296,2026-03-01,2026-03-01,620.85
INV000493,C0052,A0296,2026-04-01,2026-04-01,620.85
INV000494,C0052,A0296,2026-05-01,2026-05-01,620.85
INV000495,C0053,A0066,2025-11-01,2025-11-01,1240.58
INV000496,C0053,A0066,2025-12-01,2025-12-01,1240.58
INV000497,C0053,A0066,2026-01-01,2026-01-01,1240.58
INV000498,C0053,A0066,2026-02-01,2026-02-01,1240.58
INV000499,C0053,A0066,2026-03-01,2026-03-01,1240.58
INV000500,C0053,A0066,2026-04-01,2026-04-01,1240.58
INV000501,C0053,A0066,2026-05-01,2026-05-01,1240.58
INV000502,C0054,A0470,2026-03-01,2026-03-01,4299.67
INV000503,C0054,A0470,2026-04-01,2026-04-01,4299.67
INV000504,C0054,A0470,2026-05-01,2026-05-01,4299.67
INV000505,C0055,A0090,2026-02-01,2026-02-01,1180.0
INV000506,C0055,A0090,2026-03-01,2026-03-01,1180.0
INV000507,C0055,A0090,2026-04-01,2026-04-01,1180.0
INV000508,C0055,A0090,2026-05-01,2026-05-01,1180.0
INV000509,C0056,A0276,2026-04-01,2026-04-01,1368.33
INV000510,C0056,A0276,2026-05-01,2026-05-01,1368.33
INV000511,C0057,A0045,2025-06-01,2025-06-01,775.83
INV000512,C0057,A0045,2025-07-01,2025-07-01,775.83
INV000513,C0057,A0045,2025-08-01,2025-08-01,775.83
INV000514,C0057,A0045,2025-09-01,2025-09-01,775.83
INV000515,C0057,A0045,2025-10-01,2025-10-01,775.83
INV000516,C0057,A0045,2025-11-01,2025-11-01,775.83
INV000517,C0057,A0045,2025-12-01,2025-12-01,775.83
INV000518,C0057,A0045,2026-01-01,2026-01-01,775.83
INV000519,C0057,A0045,2026-02-01,2026-02-01,775.83
INV000520,C0057,A0045,2026-03-01,2026-03-01,775.83
INV000521,C0057,A0045,2026-04-01,2026-04-01,775.83
INV000522,C0057,A0045,2026-05-01,2026-05-01,775.83
INV000523,C0058,A0116,2024-08-01,2024-08-01,648.0
INV000524,C0058,A0116,2024-09-01,2024-09-01,648.0
INV000525,C0058,A0116,2024-10-01,2024-10-01,648.0
INV000526,C0058,A0116,2024-11-01,2024-11-01,648.0
INV000527,C0058,A0116,2024-12-01,2024-12-01,648.0
INV000528,C0058,A0116,2025-01-01,2025-01-01,648.0
INV000529,C0058,A0116,2025-02-01,2025-02-01,648.0
INV000530,C0058,A0116,2025-03-01,2025-03-01,648.0
INV000531,C0058,A0116,2025-04-01,2025-04-01,648.0
INV000532,C0058,A0116,2025-05-01,2025-05-01,648.0
INV000533,C0058,A0116,2025-06-01,2025-06-01,648.0
INV000534,C0058,A0116,2025-07-01,2025-07-01,648.0
INV000535,C0058,A0116,2025-08-01,2025-08-01,648.0
INV000536,C0059,A0116,2025-08-01,2025-08-01,648.0
INV000537,C0059,A0116,2025-09-01,2025-09-01,648.0
INV000538,C0059,A0116,2025-10-01,2025-10-01,648.0
INV000539,C0059,A0116,2025-11-01,2025-11-01,648.0
INV000540,C0059,A0116,2025-12-01,2025-12-01,648.0
INV000541,C0059,A0116,2026-01-01,2026-01-01,648.0
INV000542,C0059,A0116,2026-02-01,2026-02-01,648.0
INV000543,C0059,A0116,2026-03-01,2026-03-01,648.0
INV000544,C0059,A0116,2026-04-01,2026-04-01,648.0
INV000545,C0059,A0116,2026-05-01,2026-05-01,648.0
INV000546,C0060,A0254,2025-11-01,2025-11-01,1179.33
INV000547,C0060,A0254,2025-12-01,2025-12-01,1179.33
INV000548,C0060,A0254,2026-01-01,2026-01-01,1179.33
INV000549,C0060,A0254,2026-02-01,2026-02-01,1179.33
INV000550,C0060,A0254,2026-03-01,2026-03-01,1179.33
INV000551,C0060,A0254,2026-04-01,2026-04-01,1179.33
INV000552,C0060,A0254,2026-05-01,2026-05-01,1179.33
INV000553,C0061,A0484,2025-10-01,2025-10-01,1185.5
INV000554,C0061,A0484,2025-11-01,2025-11-01,1185.5
INV000555,C0061,A0484,2025-12-01,2025-12-01,1185.5
INV000556,C0061,A0484,2026-01-01,2026-01-01,1185.5
INV000557,C0061,A0484,2026-02-01,2026-02-01,1185.5
INV000558,C0061,A0484,2026-03-01,2026-03-01,1185.5
INV000559,C0061,A0484,2026-04-01,2026-04-01,1185.5
INV000560,C0061,A0484,2026-05-01,2026-05-01,1185.5
INV000561,C0062,A0047,2025-01-01,2025-01-01,1336.42
INV000562,C0062,A0047,2025-02-01,2025-02-01,1336.42
INV000563,C0062,A0047,2025-03-01,2025-03-01,1336.42
INV000564,C0062,A0047,2025-04-01,2025-04-01,1336.42
INV000565,C0062,A0047,2025-05-01,2025-05-01,1336.42
INV000566,C0062,A0047,2025-06-01,2025-06-01,1336.42
INV000567,C0062,A0047,2025-07-01,2025-07-01,1336.42
INV000568,C0062,A0047,2025-08-01,2025-08-01,1336.42
INV000569,C0062,A0047,2025-09-01,2025-09-01,1336.42
INV000570,C0062,A0047,2025-10-01,2025-10-01,1336.42
INV000571,C0062,A0047,2025-11-01,2025-11-01,1336.42
INV000572,C0062,A0047,2025-12-01,2025-12-01,1336.42
INV000573,C0062,A0047,2026-01-01,2026-01-01,1336.42
INV000574,C0063,A0047,2026-01-01,2026-01-01,1336.42
INV000575,C0063,A0047,2026-02-01,2026-02-01,1336.42
INV000576,C0063,A0047,2026-03-01,2026-03-01,1336.42
INV000577,C0063,A0047,2026-04-01,2026-04-01,1336.42
INV000578,C0063,A0047,2026-05-01,2026-05-01,1336.42
INV000579,C0064,A0374,2025-04-01,2025-04-01,10820.92
INV000580,C0064,A0374,2025-05-01,2025-05-01,10820.92
INV000581,C0064,A0374,2025-06-01,2025-06-01,10820.92
INV000582,C0064,A0374,2025-07-01,2025-07-01,10820.92
INV000583,C0064,A0374,2025-08-01,2025-08-01,10820.92
INV000584,C0064,A0374,2025-09-01,2025-09-01,10820.92
INV000585,C0064,A0374,2025-10-01,2025-10-01,10820.92
INV000586,C0064,A0374,2025-11-01,2025-11-01,10820.92
INV000587,C0064,A0374,2025-12-01,2025-12-01,10820.92
INV000588,C0064,A0374,2026-01-01,2026-01-01,10820.92
INV000589,C0064,A0374,2026-02-01,2026-02-01,10820.92
INV000590,C0064,A0374,2026-03-01,2026-03-01,10820.92
INV000591,C0064,A0374,2026-04-01,2026-04-01,10820.92
INV000592,C0065,A0374,2026-04-01,2026-04-01,16231.38
INV000593,C0065,A0374,2026-05-01,2026-05-01,16231.38
INV000594,C0066,A0078,2025-12-01,2025-12-01,8997.25
INV000595,C0066,A0078,2026-01-01,2026-01-01,8997.25
INV000596,C0066,A0078,2026-02-01,2026-02-01,8997.25
INV000597,C0066,A0078,2026-03-01,2026-03-01,8997.25
INV000598,C0066,A0078,2026-04-01,2026-04-01,8997.25
INV000599,C0066,A0078,2026-05-01,2026-05-01,8997.25
INV000600,C0067,A0199,2025-11-01,2025-11-01,1440.83
INV000601,C0067,A0199,2025-12-01,2025-12-01,1440.83
INV000602,C0067,A0199,2026-01-01,2026-01-01,1440.83
INV000603,C0067,A0199,2026-02-01,2026-02-01,1440.83
INV000604,C0067,A0199,2026-03-01,2026-03-01,1440.83
INV000605,C0067,A0199,2026-04-01,2026-04-01,1440.83
INV000606,C0067,A0199,2026-05-01,2026-05-01,1440.83
INV000607,C0068,A0051,2025-04-01,2025-04-01,14565.92
INV000608,C0068,A0051,2025-05-01,2025-05-01,14565.92
INV000609,C0068,A0051,2025-06-01,2025-06-01,14565.92
INV000610,C0068,A0051,2025-07-01,2025-07-01,14565.92
INV000611,C0068,A0051,2025-08-01,2025-08-01,14565.92
INV000612,C0068,A0051,2025-09-01,2025-09-01,14565.92
INV000613,C0068,A0051,2025-10-01,2025-10-01,14565.92
INV000614,C0068,A0051,2025-11-01,2025-11-01,14565.92
INV000615,C0068,A0051,2025-12-01,2025-12-01,14565.92
INV000616,C0068,A0051,2026-01-01,2026-01-01,14565.92
INV000617,C0068,A0051,2026-02-01,2026-02-01,14565.92
INV000618,C0068,A0051,2026-03-01,2026-03-01,14565.92
INV000619,C0068,A0051,2026-04-01,2026-04-01,14565.92
INV000620,C0068,A0051,2026-05-01,2026-05-01,14565.92
INV000621,C0069,A0212,2025-04-01,2025-04-01,988.83
INV000622,C0069,A0212,2025-05-01,2025-05-01,988.83
INV000623,C0069,A0212,2025-06-01,2025-06-01,988.83
INV000624,C0069,A0212,2025-07-01,2025-07-01,988.83
INV000625,C0069,A0212,2025-08-01,2025-08-01,988.83
INV000626,C0069,A0212,2025-09-01,2025-09-01,988.83
INV000627,C0069,A0212,2025-10-01,2025-10-01,988.83
INV000628,C0069,A0212,2025-11-01,2025-11-01,988.83
INV000629,C0069,A0212,2025-12-01,2025-12-01,988.83
INV000630,C0069,A0212,2026-01-01,2026-01-01,988.83
INV000631,C0069,A0212,2026-02-01,2026-02-01,988.83
INV000632,C0069,A0212,2026-03-01,2026-03-01,988.83
INV000633,C0069,A0212,2026-04-01,2026-04-01,988.83
INV000634,C0070,A0212,2026-04-01,2026-04-01,840.51
INV000635,C0070,A0212,2026-05-01,2026-05-01,840.51
INV000636,C0071,A0200,2025-10-01,2025-10-01,1359.42
INV000637,C0071,A0200,2025-11-01,2025-11-01,1359.42
INV000638,C0071,A0200,2025-12-01,2025-12-01,1359.42
INV000639,C0071,A0200,2026-01-01,2026-01-01,1359.42
INV000640,C0071,A0200,2026-02-01,2026-02-01,1359.42
INV000641,C0071,A0200,2026-03-01,2026-03-01,1359.42
INV000642,C0071,A0200,2026-04-01,2026-04-01,1359.42
INV000643,C0071,A0200,2026-05-01,2026-05-01,1359.42
INV000644,C0072,A0279,2025-05-01,2025-05-01,1522.58
INV000645,C0072,A0279,2025-06-01,2025-06-01,1522.58
INV000646,C0072,A0279,2025-07-01,2025-07-01,1522.58
INV000647,C0072,A0279,2025-08-01,2025-08-01,1522.58
INV000648,C0072,A0279,2025-09-01,2025-09-01,1522.58
INV000649,C0072,A0279,2025-10-01,2025-10-01,1522.58
INV000650,C0072,A0279,2025-11-01,2025-11-01,1522.58
INV000651,C0072,A0279,2025-12-01,2025-12-01,1522.58
INV000652,C0072,A0279,2026-01-01,2026-01-01,1522.58
INV000653,C0072,A0279,2026-02-01,2026-02-01,1522.58
INV000654,C0072,A0279,2026-03-01,2026-03-01,1522.58
INV000655,C0072,A0279,2026-04-01,2026-04-01,1522.58
INV000656,C0072,A0279,2026-05-01,2026-05-01,1522.58
INV000657,C0073,A0356,2025-07-01,2025-07-01,4972.83
INV000658,C0073,A0356,2025-08-01,2025-08-01,4972.83
INV000659,C0073,A0356,2025-09-01,2025-09-01,4972.83
INV000660,C0073,A0356,2025-10-01,2025-10-01,4972.83
INV000661,C0073,A0356,2025-11-01,2025-11-01,4972.83
INV000662,C0073,A0356,2025-12-01,2025-12-01,4972.83
INV000663,C0073,A0356,2026-01-01,2026-01-01,4972.83
INV000664,C0073,A0356,2026-02-01,2026-02-01,4972.83
INV000665,C0073,A0356,2026-03-01,2026-03-01,4972.83
INV000666,C0073,A0356,2026-04-01,2026-04-01,4972.83
INV000667,C0073,A0356,2026-05-01,2026-05-01,4972.83
INV000668,C0074,A0469,2025-12-01,2025-12-01,17003.5
INV000669,C0074,A0469,2026-01-01,2026-01-01,17003.5
INV000670,C0074,A0469,2026-02-01,2026-02-01,17003.5
INV000671,C0074,A0469,2026-03-01,2026-03-01,17003.5
INV000672,C0074,A0469,2026-04-01,2026-04-01,17003.5
INV000673,C0074,A0469,2026-05-01,2026-05-01,17003.5
INV000674,C0075,A0195,2024-12-01,2024-12-01,729.75
INV000675,C0075,A0195,2025-01-01,2025-01-01,729.75
INV000676,C0075,A0195,2025-02-01,2025-02-01,729.75
INV000677,C0075,A0195,2025-03-01,2025-03-01,729.75
INV000678,C0075,A0195,2025-04-01,2025-04-01,729.75
INV000679,C0075,A0195,2025-05-01,2025-05-01,729.75
INV000680,C0075,A0195,2025-06-01,2025-06-01,729.75
INV000681,C0075,A0195,2025-07-01,2025-07-01,729.75
INV000682,C0075,A0195,2025-08-01,2025-08-01,729.75
INV000683,C0075,A0195,2025-09-01,2025-09-01,729.75
INV000684,C0075,A0195,2025-10-01,2025-10-01,729.75
INV000685,C0075,A0195,2025-11-01,2025-11-01,729.75
INV000686,C0075,A0195,2025-12-01,2025-12-01,729.75
INV000687,C0076,A0195,2025-12-01,2025-12-01,620.29
INV000688,C0076,A0195,2026-01-01,2026-01-01,620.29
INV000693,C0077,A0154,2025-11-01,2025-11-01,15671.33
INV000694,C0077,A0154,2025-12-01,2025-12-01,15671.33
INV000695,C0077,A0154,2026-01-01,2026-01-01,15671.33
INV000696,C0077,A0154,2026-02-01,2026-02-01,15671.33
INV000697,C0077,A0154,2026-03-01,2026-03-01,15671.33
INV000698,C0077,A0154,2026-04-01,2026-04-01,15671.33
INV000699,C0077,A0154,2026-05-01,2026-05-01,15671.33
INV000700,C0078,A0442,2025-09-01,2025-09-01,16215.33
INV000701,C0078,A0442,2025-10-01,2025-10-01,16215.33
INV000702,C0078,A0442,2025-11-01,2025-11-01,16215.33
INV000703,C0078,A0442,2025-12-01,2025-12-01,16215.33
INV000704,C0078,A0442,2026-01-01,2026-01-01,16215.33
INV000705,C0078,A0442,2026-02-01,2026-02-01,16215.33
INV000706,C0078,A0442,2026-03-01,2026-03-01,16215.33
INV000707,C0078,A0442,2026-04-01,2026-04-01,16215.33
INV000708,C0078,A0442,2026-05-01,2026-05-01,16215.33
INV000709,C0079,A0056,2025-12-01,2025-12-01,4153.42
INV000710,C0079,A0056,2026-01-01,2026-01-01,4153.42
INV000711,C0079,A0056,2026-02-01,2026-02-01,4153.42
INV000712,C0079,A0056,2026-03-01,2026-03-01,4153.42
INV000713,C0079,A0056,2026-04-01,2026-04-01,4153.42
INV000714,C0079,A0056,2026-05-01,2026-05-01,4153.42
INV000715,C0080,A0061,2025-03-01,2025-03-01,1465.42
INV000716,C0080,A0061,2025-04-01,2025-04-01,1465.42
INV000717,C0080,A0061,2025-05-01,2025-05-01,1465.42
INV000718,C0080,A0061,2025-06-01,2025-06-01,1465.42
INV000719,C0080,A0061,2025-07-01,2025-07-01,1465.42
INV000720,C0080,A0061,2025-08-01,2025-08-01,1465.42
INV000721,C0080,A0061,2025-09-01,2025-09-01,1465.42
INV000722,C0080,A0061,2025-10-01,2025-10-01,1465.42
INV000723,C0080,A0061,2025-11-01,2025-11-01,1465.42
INV000724,C0080,A0061,2025-12-01,2025-12-01,1465.42
INV000725,C0080,A0061,2026-01-01,2026-01-01,1465.42
INV000726,C0080,A0061,2026-02-01,2026-02-01,1465.42
INV000727,C0080,A0061,2026-03-01,2026-03-01,1465.42
INV000728,C0081,A0105,2024-12-01,2024-12-01,947.92
INV000729,C0081,A0105,2025-01-01,2025-01-01,947.92
INV000730,C0081,A0105,2025-02-01,2025-02-01,947.92
INV000731,C0081,A0105,2025-03-01,2025-03-01,947.92
INV000732,C0081,A0105,2025-04-01,2025-04-01,947.92
INV000733,C0081,A0105,2025-05-01,2025-05-01,947.92
INV000734,C0081,A0105,2025-06-01,2025-06-01,947.92
INV000735,C0081,A0105,2025-07-01,2025-07-01,947.92
INV000736,C0081,A0105,2025-08-01,2025-08-01,947.92
INV000737,C0081,A0105,2025-09-01,2025-09-01,947.92
INV000738,C0081,A0105,2025-10-01,2025-10-01,947.92
INV000739,C0081,A0105,2025-11-01,2025-11-01,947.92
INV000740,C0081,A0105,2025-12-01,2025-12-01,947.92
INV000741,C0082,A0008,2024-06-01,2024-06-01,24020.33
INV000742,C0082,A0008,2024-07-01,2024-07-01,24020.33
INV000743,C0082,A0008,2024-08-01,2024-08-01,24020.33
INV000744,C0082,A0008,2024-09-01,2024-09-01,24020.33
INV000745,C0082,A0008,2024-10-01,2024-10-01,24020.33
INV000746,C0082,A0008,2024-11-01,2024-11-01,24020.33
INV000747,C0082,A0008,2024-12-01,2024-12-01,24020.33
INV000748,C0082,A0008,2025-01-01,2025-01-01,24020.33
INV000749,C0082,A0008,2025-02-01,2025-02-01,24020.33
INV000750,C0082,A0008,2025-03-01,2025-03-01,24020.33
INV000751,C0082,A0008,2025-04-01,2025-04-01,24020.33
INV000752,C0082,A0008,2025-05-01,2025-05-01,24020.33
INV000753,C0082,A0008,2025-06-01,2025-06-01,24020.33
INV000754,C0082,A0008,2025-07-01,2025-07-01,24020.33
INV000755,C0082,A0008,2025-08-01,2025-08-01,24020.33
INV000756,C0082,A0008,2025-09-01,2025-09-01,24020.33
INV000757,C0082,A0008,2025-10-01,2025-10-01,24020.33
INV000758,C0082,A0008,2025-11-01,2025-11-01,24020.33
INV000759,C0082,A0008,2025-12-01,2025-12-01,24020.33
INV000760,C0082,A0008,2026-01-01,2026-01-01,24020.33
INV000761,C0082,A0008,2026-02-01,2026-02-01,24020.33
INV000762,C0082,A0008,2026-03-01,2026-03-01,24020.33
INV000763,C0082,A0008,2026-04-01,2026-04-01,24020.33
INV000764,C0082,A0008,2026-05-01,2026-05-01,24020.33
INV000765,C0083,A0386,2025-07-01,2025-07-01,12100.08
INV000766,C0083,A0386,2025-08-01,2025-08-01,12100.08
INV000767,C0083,A0386,2025-09-01,2025-09-01,12100.08
INV000768,C0083,A0386,2025-10-01,2025-10-01,12100.08
INV000769,C0083,A0386,2025-11-01,2025-11-01,12100.08
INV000770,C0083,A0386,2025-12-01,2025-12-01,12100.08
INV000771,C0083,A0386,2026-01-01,2026-01-01,12100.08
INV000772,C0083,A0386,2026-02-01,2026-02-01,12100.08
INV000773,C0083,A0386,2026-03-01,2026-03-01,12100.08
INV000774,C0083,A0386,2026-04-01,2026-04-01,12100.08
INV000775,C0083,A0386,2026-05-01,2026-05-01,12100.08
INV000776,C0084,A0410,2026-01-01,2026-01-01,1156.08
INV000777,C0084,A0410,2026-02-01,2026-02-01,1156.08
INV000778,C0084,A0410,2026-03-01,2026-03-01,1156.08
INV000779,C0084,A0410,2026-04-01,2026-04-01,1156.08
INV000780,C0084,A0410,2026-05-01,2026-05-01,1156.08
INV000781,C0085,A0065,2024-09-01,2024-09-01,1609.25
INV000782,C0085,A0065,2024-10-01,2024-10-01,1609.25
INV000783,C0085,A0065,2024-11-01,2024-11-01,1609.25
INV000784,C0085,A0065,2024-12-01,2024-12-01,1609.25
INV000785,C0085,A0065,2025-01-01,2025-01-01,1609.25
INV000786,C0085,A0065,2025-02-01,2025-02-01,1609.25
INV000787,C0085,A0065,2025-03-01,2025-03-01,1609.25
INV000788,C0085,A0065,2025-04-01,2025-04-01,1609.25
INV000789,C0085,A0065,2025-05-01,2025-05-01,1609.25
INV000790,C0085,A0065,2025-06-01,2025-06-01,1609.25
INV000791,C0085,A0065,2025-07-01,2025-07-01,1609.25
INV000792,C0085,A0065,2025-08-01,2025-08-01,1609.25
INV000793,C0085,A0065,2025-09-01,2025-09-01,1609.25
INV000794,C0086,A0065,2025-09-01,2025-09-01,1931.1
INV000795,C0086,A0065,2025-10-01,2025-10-01,1931.1
INV000796,C0086,A0065,2025-11-01,2025-11-01,1931.1
INV000797,C0086,A0065,2025-12-01,2025-12-01,1931.1
INV000798,C0086,A0065,2026-01-01,2026-01-01,1931.1
INV000803,C0087,A0351,2024-10-01,2024-10-01,3064.42
INV000804,C0087,A0351,2024-11-01,2024-11-01,3064.42
INV000805,C0087,A0351,2024-12-01,2024-12-01,3064.42
INV000806,C0087,A0351,2025-01-01,2025-01-01,3064.42
INV000807,C0087,A0351,2025-02-01,2025-02-01,3064.42
INV000808,C0087,A0351,2025-03-01,2025-03-01,3064.42
INV000809,C0087,A0351,2025-04-01,2025-04-01,3064.42
INV000810,C0087,A0351,2025-05-01,2025-05-01,3064.42
INV000811,C0087,A0351,2025-06-01,2025-06-01,3064.42
INV000812,C0087,A0351,2025-07-01,2025-07-01,3064.42
INV000813,C0087,A0351,2025-08-01,2025-08-01,3064.42
INV000814,C0087,A0351,2025-09-01,2025-09-01,3064.42
INV000815,C0087,A0351,2025-10-01,2025-10-01,3064.42
INV000816,C0088,A0040,2025-10-01,2025-10-01,24165.17
INV000817,C0088,A0040,2025-11-01,2025-11-01,24165.17
INV000818,C0088,A0040,2025-12-01,2025-12-01,24165.17
INV000819,C0088,A0040,2026-01-01,2026-01-01,24165.17
INV000820,C0088,A0040,2026-02-01,2026-02-01,24165.17
INV000821,C0088,A0040,2026-03-01,2026-03-01,24165.17
INV000822,C0088,A0040,2026-04-01,2026-04-01,24165.17
INV000823,C0088,A0040,2026-05-01,2026-05-01,24165.17
INV000824,C0089,A0275,2025-11-01,2025-11-01,1105.67
INV000825,C0089,A0275,2025-12-01,2025-12-01,1105.67
INV000826,C0089,A0275,2026-01-01,2026-01-01,1105.67
INV000827,C0089,A0275,2026-02-01,2026-02-01,1105.67
INV000828,C0089,A0275,2026-03-01,2026-03-01,1105.67
INV000829,C0089,A0275,2026-04-01,2026-04-01,1105.67
INV000830,C0089,A0275,2026-05-01,2026-05-01,1105.67
INV000831,C0090,A0128,2024-09-01,2024-09-01,1034.33
INV000832,C0090,A0128,2024-10-01,2024-10-01,1034.33
INV000833,C0090,A0128,2024-11-01,2024-11-01,1034.33
INV000834,C0090,A0128,2024-12-01,2024-12-01,1034.33
INV000835,C0090,A0128,2025-01-01,2025-01-01,1034.33
INV000836,C0090,A0128,2025-02-01,2025-02-01,1034.33
INV000837,C0090,A0128,2025-03-01,2025-03-01,1034.33
INV000838,C0090,A0128,2025-04-01,2025-04-01,1034.33
INV000839,C0090,A0128,2025-05-01,2025-05-01,1034.33
INV000840,C0090,A0128,2025-06-01,2025-06-01,1034.33
INV000841,C0090,A0128,2025-07-01,2025-07-01,1034.33
INV000842,C0090,A0128,2025-08-01,2025-08-01,1034.33
INV000843,C0090,A0128,2025-09-01,2025-09-01,1034.33
INV000844,C0091,A0151,2025-06-01,2025-06-01,2878.42
INV000845,C0091,A0151,2025-07-01,2025-07-01,2878.42
INV000846,C0091,A0151,2025-08-01,2025-08-01,2878.42
INV000847,C0091,A0151,2025-09-01,2025-09-01,2878.42
INV000848,C0091,A0151,2025-10-01,2025-10-01,2878.42
INV000849,C0091,A0151,2025-11-01,2025-11-01,2878.42
INV000850,C0091,A0151,2025-12-01,2025-12-01,2878.42
INV000851,C0091,A0151,2026-01-01,2026-01-01,2878.42
INV000852,C0091,A0151,2026-02-01,2026-02-01,2878.42
INV000853,C0091,A0151,2026-03-01,2026-03-01,2878.42
INV000854,C0091,A0151,2026-04-01,2026-04-01,2878.42
INV000855,C0091,A0151,2026-05-01,2026-05-01,2878.42
INV000856,C0092,A0231,2025-04-01,2025-04-01,2519.17
INV000857,C0092,A0231,2025-05-01,2025-05-01,2519.17
INV000858,C0092,A0231,2025-06-01,2025-06-01,2519.17
INV000859,C0092,A0231,2025-07-01,2025-07-01,2519.17
INV000860,C0092,A0231,2025-08-01,2025-08-01,2519.17
INV000861,C0092,A0231,2025-09-01,2025-09-01,2519.17
INV000862,C0092,A0231,2025-10-01,2025-10-01,2519.17
INV000863,C0092,A0231,2025-11-01,2025-11-01,2519.17
INV000864,C0092,A0231,2025-12-01,2025-12-01,2519.17
INV000865,C0092,A0231,2026-01-01,2026-01-01,2519.17
INV000866,C0092,A0231,2026-02-01,2026-02-01,2519.17
INV000867,C0092,A0231,2026-03-01,2026-03-01,2519.17
INV000868,C0092,A0231,2026-04-01,2026-04-01,2519.17
INV000869,C0093,A0231,2026-04-01,2026-04-01,2519.17
INV000870,C0093,A0231,2026-05-01,2026-05-01,2519.17
INV000871,C0094,A0405,2025-08-01,2025-08-01,937.58
INV000872,C0094,A0405,2025-09-01,2025-09-01,937.58
INV000873,C0094,A0405,2025-10-01,2025-10-01,937.58
INV000874,C0094,A0405,2025-11-01,2025-11-01,937.58
INV000875,C0094,A0405,2025-12-01,2025-12-01,937.58
INV000876,C0094,A0405,2026-01-01,2026-01-01,937.58
INV000877,C0094,A0405,2026-02-01,2026-02-01,937.58
INV000878,C0094,A0405,2026-03-01,2026-03-01,937.58
INV000879,C0094,A0405,2026-04-01,2026-04-01,937.58
INV000880,C0094,A0405,2026-05-01,2026-05-01,937.58
INV000881,C0095,A0394,2024-09-01,2024-09-01,618.75
INV000882,C0095,A0394,2024-10-01,2024-10-01,618.75
INV000883,C0095,A0394,2024-11-01,2024-11-01,618.75
