opportunity_id,account_id,lead_id,rep_id,created_date,close_date,stage,amount,is_closed,is_won
O01305,A0277,L01305,R014,2025-08-11,2025-11-25,Closed Lost,59627.0,1,0
O01306,A0268,L01306,R011,2025-01-10,2025-04-12,Closed Lost,10999.0,1,0
O01307,A0387,L01307,R006,2024-10-27,2024-12-10,Closed Lost,78152.0,1,0
O01308,A0410,L01308,R015,2026-04-26,,Negotiation,9823.0,0,0
O01309,A0496,L01309,R003,2025-07-02,2025-09-18,Closed Lost,203988.0,1,0
O01310,A0375,L01310,R011,2026-03-31,,Qualification,10070.0,0,0
O01311,A0181,L01311,R017,2025-11-26,2026-03-10,Closed Lost,35988.0,1,0
O01312,A0449,L01312,R016,2026-04-12,2026-05-20,Closed Won,11676.0,1,1
O01313,A0074,L01313,R014,2025-07-19,2025-08-26,Closed Lost,14674.0,1,0
O01314,A0204,L01314,R017,2025-09-06,2025-12-06,Closed Won,24771.0,1,1
O01315,A0404,L01315,R011,2026-03-17,,Proposal,40558.0,0,0
O01316,A0294,L01316,R006,2024-06-11,2024-09-19,Closed Lost,17667.0,1,0
O01317,A0112,L01317,R013,2025-06-05,2025-09-09,Closed Lost,20426.0,1,0
O01318,A0102,L01318,R013,2026-04-13,,Prospecting,6330.0,0,0
O01319,A0188,L01319,R012,2026-02-04,2026-04-02,Closed Won,5917.0,1,1
O01320,A0089,L01320,R010,2026-04-27,,Negotiation,245029.0,0,0
O01321,A0009,L01321,R008,2024-10-14,2024-12-23,Closed Lost,13114.0,1,0
O01322,A0364,L01322,R016,2024-09-18,2024-12-23,Closed Lost,17500.0,1,0
O01323,A0363,L01323,R009,2024-10-12,2024-11-07,Closed Won,296532.0,1,1
O01324,A0199,L01324,R013,2024-11-20,2025-01-03,Closed Won,13584.0,1,1
O01325,A0179,L01325,R004,2026-04-22,,Prospecting,31222.0,0,0
O01326,A0040,L01326,R004,2026-03-23,,Prospecting,82789.0,0,0
O01327,A0001,L01327,R004,2025-03-22,2025-06-15,Closed Lost,27380.0,1,0
O01328,A0173,L01328,R004,2025-11-10,2026-02-23,Closed Lost,6986.0,1,0
O01329,A0433,L01329,R001,2026-04-08,,Prospecting,41169.0,0,0
O01330,A0143,L01330,R005,2024-08-13,2024-10-04,Closed Won,93867.0,1,1
O01331,A0396,L01331,R010,2026-03-11,,Prospecting,15932.0,0,0
O01332,A0440,L01332,R015,2024-08-13,2024-09-25,Closed Lost,19651.0,1,0
O01333,A0086,L01333,R007,2026-05-18,,Negotiation,13947.0,0,0
O01334,A0122,L01334,R016,2025-03-23,2025-07-08,Closed Won,27535.0,1,1
O01335,A0012,L01335,R013,2025-07-13,2025-10-22,Closed Lost,17871.0,1,0
O01336,A0118,L01336,R010,2026-03-03,,Proposal,46547.0,0,0
O01337,A0086,L01337,R012,2024-07-28,2024-09-06,Closed Won,8668.0,1,1
O01338,A0495,L01338,R013,2024-07-14,2024-08-22,Closed Lost,26874.0,1,0
O01339,A0284,L01339,R014,2026-05-12,,Proposal,49931.0,0,0
O01340,A0274,L01340,R018,2025-04-04,2025-04-28,Closed Won,5264.0,1,1
O01341,A0217,L01341,R011,2025-02-23,2025-05-18,Closed Lost,16783.0,1,0
O01342,A0368,L01342,R010,2025-02-15,2025-03-17,Closed Won,53567.0,1,1
O01343,A0457,L01343,R012,2024-12-27,2025-02-07,Closed Won,16391.0,1,1
O01344,A0329,L01344,R017,2024-07-19,2024-09-25,Closed Lost,21718.0,1,0
O01345,A0231,L01345,R010,2026-01-29,2026-03-09,Closed Won,60005.0,1,1
O01346,A0418,L01346,R010,2024-06-09,2024-10-02,Closed Won,10244.0,1,1
O01347,A0342,L01347,R005,2024-05-31,2024-07-24,Closed Won,17982.0,1,1
O01348,A0310,L01348,R009,2024-09-05,2024-12-20,Closed Won,16233.0,1,1
O01349,A0188,L01349,R004,2025-12-29,2026-03-17,Closed Lost,9115.0,1,0
O01350,A0124,L01350,R013,2025-06-05,2025-07-29,Closed Lost,28722.0,1,0
O01351,A0287,L01351,R007,2026-04-01,2026-05-01,Closed Won,26756.0,1,1
O01352,A0089,L01352,R008,2026-03-23,,Negotiation,170007.0,0,0
O01353,A0344,L01353,R005,2026-05-05,,Prospecting,6674.0,0,0
O01354,A0185,L01354,R018,2025-05-31,2025-07-23,Closed Lost,5420.0,1,0
O01355,A0144,L01355,R005,2026-01-29,2026-05-09,Closed Won,148604.0,1,1
O01356,A0417,L01356,R009,2024-11-20,2024-12-16,Closed Lost,19973.0,1,0
O01357,A0183,L01357,R006,2024-08-19,2024-11-05,Closed Won,45855.0,1,1
O01358,A0310,L01358,R015,2024-08-08,2024-11-03,Closed Lost,8513.0,1,0
O01359,A0009,L01359,R005,2026-05-23,,Prospecting,15170.0,0,0
O01360,A0397,L01360,R014,2026-01-21,2026-03-31,Closed Won,5576.0,1,1
O01361,A0031,L01361,R016,2026-03-02,,Proposal,17001.0,0,0
O01362,A0429,L01362,R008,2026-04-13,,Negotiation,42827.0,0,0
O01363,A0397,L01363,R010,2024-09-19,2024-10-30,Closed Won,12369.0,1,1
O01364,A0140,L01364,R007,2025-03-21,2025-05-26,Closed Lost,61430.0,1,0
O01365,A0060,L01365,R015,2024-05-27,2024-07-28,Closed Lost,25438.0,1,0
O01366,A0401,L01366,R012,2024-07-14,2024-09-01,Closed Lost,11103.0,1,0
O01367,A0496,L01367,R015,2026-03-10,,Qualification,110338.0,0,0
O01368,A0261,L01368,R012,2026-03-30,2026-05-12,Closed Lost,61511.0,1,0
O01369,A0426,L01369,R012,2025-09-15,2025-12-23,Closed Won,54392.0,1,1
O01370,A0225,L01370,R015,2026-02-18,2026-04-16,Closed Lost,15441.0,1,0
O01371,A0352,L01371,R006,2026-03-10,,Qualification,11042.0,0,0
O01372,A0053,L01372,R004,2026-01-12,2026-02-26,Closed Won,28763.0,1,1
O01373,A0030,L01373,R001,2025-06-30,2025-08-20,Closed Won,17096.0,1,1
O01374,A0267,L01374,R009,2026-03-13,2026-04-13,Closed Lost,70261.0,1,0
O01375,A0374,L01375,R011,2025-05-24,2025-06-30,Closed Won,175207.0,1,1
O01376,A0256,L01376,R016,2026-03-05,2026-05-12,Closed Lost,283297.0,1,0
O01377,A0091,L01377,R018,2024-07-04,2024-08-15,Closed Lost,12201.0,1,0
O01378,A0328,L01378,R018,2026-04-12,,Qualification,32199.0,0,0
O01379,A0455,L01379,R014,2026-03-14,,Negotiation,8507.0,0,0
O01380,A0276,,R017,2025-01-06,2025-03-13,Closed Won,8874.0,1,1
O01381,A0134,L01381,R009,2025-09-17,2026-01-09,Closed Lost,28005.0,1,0
O01382,A0471,L01382,R006,2026-05-14,,Negotiation,14355.0,0,0
O01383,A0424,L01383,R008,2025-07-25,2025-09-05,Closed Won,14539.0,1,1
O01384,A0380,L01384,R009,2025-03-31,2025-06-21,Closed Won,19920.0,1,1
O01385,A0075,L01385,R013,2026-03-19,,Proposal,18309.0,0,0
O01386,A0095,L01386,R016,2025-09-13,2025-12-12,Closed Won,89871.0,1,1
O01387,A0432,L01387,R007,2025-05-17,2025-09-08,Closed Won,12182.0,1,1
O01388,A0031,L01388,R017,2026-03-07,,Qualification,18727.0,0,0
O01389,A0462,L01389,R002,2025-03-25,2025-06-26,Closed Lost,249189.0,1,0
O01390,A0418,L01390,R018,2026-05-14,,Prospecting,7670.0,0,0
O01391,A0322,L01391,R015,2025-04-22,2025-07-26,Closed Lost,7743.0,1,0
O01392,A0239,L01392,R016,2026-01-17,2026-02-13,Closed Lost,251377.0,1,0
O01393,A0042,L01393,R011,2024-09-26,2024-10-30,Closed Won,260033.0,1,1
O01394,A0060,L01394,R017,2026-04-23,,Negotiation,65009.0,0,0
O01395,A0058,L01395,R008,2024-06-12,2024-07-25,Closed Won,45072.0,1,1
O01396,A0372,L01396,R014,2026-03-27,,Qualification,54678.0,0,0
O01397,A0191,L01397,R010,2026-02-26,2026-05-15,Closed Lost,8414.0,1,0
O01398,A0051,L01398,R001,2026-01-31,2026-04-11,Closed Lost,154566.0,1,0
O01399,A0164,L01399,R003,2024-05-18,2024-06-23,Closed Won,7205.0,1,1
O01400,A0191,L01400,R002,2024-05-02,2024-08-13,Closed Lost,17959.0,1,0
O01401,A0390,L01401,R009,2024-12-21,2025-01-22,Closed Won,232950.0,1,1
O01402,A0164,L01402,R007,2026-03-18,,Qualification,11007.0,0,0
O01403,A0372,L01403,R001,2026-03-08,,Negotiation,30234.0,0,0
O01404,A0031,L01404,R012,2024-07-27,2024-11-16,Closed Lost,14815.0,1,0
O01405,A0141,L01405,R018,2025-01-23,2025-03-24,Closed Won,250418.0,1,1
O01406,A0356,L01406,R001,2026-01-21,2026-02-12,Closed Won,38707.0,1,1
O01407,A0320,L01407,R008,2026-05-20,,Prospecting,11038.0,0,0
O01408,A0339,L01408,R007,2025-01-08,2025-02-19,Closed Lost,10702.0,1,0
O01409,A0231,L01409,R002,2024-08-30,2024-12-26,Closed Lost,20179.0,1,0
O01410,A0404,L01410,R015,2025-08-04,2025-09-05,Closed Lost,68279.0,1,0
O01411,A0273,L01411,R002,2025-08-02,2025-10-07,Closed Lost,13468.0,1,0
O01412,A0435,L01412,R018,2024-07-26,2024-10-13,Closed Lost,108359.0,1,0
O01413,A0124,L01413,R013,2025-02-19,2025-03-17,Closed Won,50274.0,1,1
O01414,A0201,L01414,R013,2025-07-20,2025-10-20,Closed Won,6871.0,1,1
O01415,A0352,L01415,R005,2025-11-26,2025-12-31,Closed Won,14767.0,1,1
O01416,A0304,L01416,R015,2026-04-27,,Proposal,30261.0,0,0
O01417,A0177,L01417,R010,2026-05-01,,Prospecting,24199.0,0,0
O01418,A0134,,R008,2026-02-01,2026-04-04,Closed Won,47184.0,1,1
O01419,A0243,L01419,R003,2026-03-02,2026-03-24,Closed Won,50628.0,1,1
O01420,A0358,L01420,R013,2025-02-01,2025-05-21,Closed Lost,17407.0,1,0
O01421,A0499,L01421,R006,2026-01-16,2026-03-09,Closed Won,24310.0,1,1
O01422,A0411,L01422,R008,2026-02-14,2026-05-08,Closed Lost,19951.0,1,0
O01423,A0220,L01423,R015,2025-02-24,2025-05-26,Closed Won,6970.0,1,1
O01424,A0144,L01424,R009,2024-12-25,2025-02-14,Closed Lost,92872.0,1,0
O01425,A0345,L01425,R013,2025-12-04,2026-03-08,Closed Lost,53776.0,1,0
O01426,A0008,L01426,R015,2026-03-08,2026-05-22,Closed Won,266512.0,1,1
O01427,A0271,L01427,R002,2026-03-08,2026-04-17,Closed Lost,124965.0,1,0
O01428,A0314,L01428,R016,2026-05-10,,Prospecting,6557.0,0,0
O01429,A0351,L01429,R011,2025-12-20,2026-04-18,Closed Lost,60318.0,1,0
O01430,A0419,L01430,R012,2026-05-25,,Prospecting,53007.0,0,0
O01431,A0465,L01431,R005,2024-09-01,2024-10-11,Closed Lost,78599.0,1,0
O01432,A0487,L01432,R008,2024-07-03,2024-08-14,Closed Won,177989.0,1,1
O01433,A0047,L01433,R004,2024-07-27,2024-10-27,Closed Won,18805.0,1,1
O01434,A0079,L01434,R009,2026-04-05,,Qualification,78391.0,0,0
O01435,A0253,L01435,R014,2025-09-01,2025-12-15,Closed Won,201466.0,1,1
O01436,A0059,L01436,R015,2026-04-25,,Prospecting,19822.0,0,0
O01437,A0248,L01437,R012,2026-03-22,2026-05-17,Closed Won,56165.0,1,1
O01438,A0466,L01438,R015,2026-05-26,,Negotiation,14519.0,0,0
O01439,A0320,L01439,R011,2025-01-27,2025-03-19,Closed Won,18682.0,1,1
O01440,A0222,L01440,R011,2024-10-11,2024-11-18,Closed Won,7505.0,1,1
O01441,A0274,L01441,R010,2024-12-14,2025-04-12,Closed Lost,5005.0,1,0
O01442,A0021,L01442,R003,2024-10-02,2024-12-22,Closed Won,194270.0,1,1
O01443,A0032,L01443,R002,2026-03-16,,Qualification,9913.0,0,0
O01444,A0321,L01444,R018,2026-04-23,,Prospecting,122793.0,0,0
O01445,A0360,L01445,R001,2024-06-14,2024-08-04,Closed Won,19654.0,1,1
O01446,A0351,L01446,R003,2026-04-06,,Proposal,79638.0,0,0
O01447,A0159,L01447,R016,2024-05-29,2024-07-23,Closed Lost,5517.0,1,0
O01448,A0466,,R014,2025-12-30,2026-02-21,Closed Won,6070.0,1,1
O01449,A0454,L01449,R016,2024-09-26,2024-12-25,Closed Lost,5046.0,1,0
O01450,A0136,L01450,R016,2025-03-31,2025-05-18,Closed Won,13470.0,1,1
O01451,A0212,L01451,R010,2026-04-02,,Negotiation,15865.0,0,0
O01452,A0345,L01452,R002,2025-03-18,2025-05-10,Closed Won,76802.0,1,1
O01453,A0091,L01453,R013,2025-01-08,2025-03-15,Closed Lost,18841.0,1,0
O01454,A0031,L01454,R011,2026-05-12,,Negotiation,18640.0,0,0
O01455,A0051,L01455,R005,2025-05-24,2025-06-20,Closed Won,231851.0,1,1
O01456,A0404,L01456,R010,2024-06-18,2024-07-30,Closed Lost,39576.0,1,0
O01457,A0452,L01457,R011,2025-06-25,2025-09-16,Closed Lost,76463.0,1,0
O01458,A0132,L01458,R015,2026-04-11,,Negotiation,5235.0,0,0
O01459,A0226,L01459,R014,2026-03-26,,Prospecting,10054.0,0,0
O01460,A0429,L01460,R005,2024-09-11,2024-11-18,Closed Lost,44217.0,1,0
O01461,A0055,L01461,R007,2024-06-24,2024-08-12,Closed Lost,15364.0,1,0
O01462,A0094,L01462,R003,2025-08-06,2025-12-01,Closed Won,125851.0,1,1
O01463,A0068,L01463,R012,2024-07-20,2024-08-22,Closed Won,162838.0,1,1
O01464,A0426,L01464,R018,2026-02-14,2026-05-11,Closed Lost,73430.0,1,0
O01465,A0295,L01465,R009,2024-09-08,2024-12-08,Closed Lost,45957.0,1,0
O01466,A0471,L01466,R017,2026-04-05,,Negotiation,12275.0,0,0
O01467,A0406,L01467,R003,2024-06-24,2024-08-04,Closed Won,6247.0,1,1
O01468,A0114,L01468,R013,2025-10-28,2026-02-21,Closed Lost,10664.0,1,0
O01469,A0487,L01469,R004,2026-05-06,,Qualification,246607.0,0,0
O01470,A0348,L01470,R010,2026-04-17,,Proposal,8810.0,0,0
O01471,A0327,L01471,R012,2024-11-18,2024-12-26,Closed Won,9672.0,1,1
O01472,A0224,L01472,R010,2026-05-03,,Prospecting,70446.0,0,0
O01473,A0387,L01473,R004,2026-02-16,2026-05-29,Closed Lost,70079.0,1,0
O01474,A0417,L01474,R007,2025-08-30,2025-09-28,Closed Won,13829.0,1,1
O01475,A0304,L01475,R018,2026-04-03,,Proposal,45364.0,0,0
O01476,A0490,L01476,R013,2025-01-29,2025-03-08,Closed Lost,10324.0,1,0
O01477,A0006,L01477,R015,2024-07-10,2024-10-03,Closed Lost,263502.0,1,0
O01478,A0173,L01478,R006,2025-05-04,2025-08-17,Closed Won,7822.0,1,1
O01479,A0440,L01479,R002,2025-08-05,2025-09-21,Closed Lost,16279.0,1,0
O01480,A0326,L01480,R015,2026-02-19,2026-04-10,Closed Lost,19915.0,1,0
O01481,A0481,L01481,R012,2026-04-20,,Negotiation,13396.0,0,0
O01482,A0300,L01482,R018,2024-09-14,2024-12-17,Closed Won,10014.0,1,1
O01483,A0117,L01483,R002,2025-11-05,2026-02-09,Closed Lost,73098.0,1,0
O01484,A0114,L01484,R003,2024-08-14,2024-11-14,Closed Won,12365.0,1,1
O01485,A0196,L01485,R003,2026-03-28,,Qualification,294148.0,0,0
O01486,A0356,L01486,R017,2024-06-15,2024-07-20,Closed Won,56506.0,1,1
O01487,A0346,L01487,R009,2024-05-31,2024-06-25,Closed Won,11323.0,1,1
O01488,A0339,L01488,R007,2025-02-27,2025-03-29,Closed Won,16712.0,1,1
O01489,A0118,L01489,R006,2026-02-16,2026-04-08,Closed Won,56243.0,1,1
O01490,A0392,L01490,R016,2025-03-19,2025-05-02,Closed Lost,17557.0,1,0
O01491,A0396,L01491,R001,2025-08-12,2025-09-03,Closed Lost,5571.0,1,0
O01492,A0372,L01492,R008,2026-04-06,2026-04-28,Closed Won,44850.0,1,1
O01493,A0047,L01493,R017,2025-03-03,2025-05-09,Closed Won,5213.0,1,1
O01494,A0494,L01494,R015,2025-06-13,2025-07-15,Closed Lost,20103.0,1,0
O01495,A0387,L01495,R004,2025-02-26,2025-04-12,Closed Lost,69821.0,1,0
O01496,A0311,L01496,R007,2025-10-23,2025-11-13,Closed Lost,7610.0,1,0
O01497,A0449,L01497,R003,2025-09-09,2025-12-25,Closed Lost,14269.0,1,0
O01498,A0402,L01498,R004,2025-12-05,2026-01-03,Closed Lost,48098.0,1,0
O01499,A0067,L01499,R013,2026-04-29,,Qualification,19437.0,0,0
O01500,A0277,L01500,R014,2026-05-14,,Proposal,20383.0,0,0
